user_id,AGILE,ANDROID,C++,DATABASE,DESIGNER,ENGINEERING,FRAMEWORK,FRONTEND,GAME_DEV,GITHUB,HARDWARE_SKILLS,IOS,LINUX,MANAGEMENT,MARKETING,ML,NETWORKING,OOP,OtherSkill,PROBLEM_SOLVING,PROGRAMMING,PYTHON,SERVER,SOFTWARE_DEVELOPMENT,TEAMWORKER,TEST,WEB
34528,,,True,,,,,,,,,,True,True,,True,,,True,,True,True,,,,,True
34529,,,True,True,,True,,True,,,True,,,,,,,,True,,,,,,,,
34530,,True,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,True
34531,,True,True,True,,,,True,True,,,True,,,,,,True,True,,True,,,,,,
34532,True,,True,True,,,,True,,True,,,,True,,True,,True,True,True,,,,True,True,,True
34533,,True,True,True,,,,True,,,,,True,,,True,,True,True,,,True,True,True,,,
34534,,True,True,True,,,True,True,,True,True,,True,,,,,True,True,,True,True,True,True,,,True
34535,,True,True,,,,,,,,,,,True,True,,,,True,,,,,,,,
34536,,True,True,,,,,True,,,,,True,True,,,,,True,,,,,,,,True
34537,,True,True,True,True,True,,True,,,,,True,True,,,,,True,,True,,,True,,,
34538,,,,True,,,,,,,,,,,,,,,,,,,,,,,
34539,,,True,True,,,,True,,,,,,True,,,,True,True,,,,,True,,,True
34540,,,True,,,,,,,,True,,,True,,,,,True,,True,,,,,,
34541,,,True,,True,,,,True,,True,,,True,,,,True,True,,True,,,True,,,
34542,,,True,,,,,True,,True,,,,True,,,,,True,,,True,,,,,True
34543,True,True,True,True,,,True,True,,True,True,,,,,,,,True,,True,True,True,True,,,True
34544,,True,True,True,,,,True,,,,,True,,,,,,True,,,,True,,,,True
34545,,,True,,,True,,,,,True,,True,True,,True,,True,True,,,True,,True,,True,
34546,,,True,True,,,,,True,,,True,,,,,,True,True,,,True,,,,,True
34547,,,True,,True,,True,True,,,True,,,,,,,,True,,,True,True,True,,,
34548,,True,True,,,,,True,,True,True,,,,,,,,True,,,,,True,,,
34549,,,True,,,,,,,,,,,,,,,,True,,True,,,,,,
34550,True,True,True,True,,,True,True,,,,,True,True,,,,,True,,,True,True,True,,,True
34551,,,True,True,,True,True,True,,,,,,,,True,,True,True,,,True,True,True,,,True
34552,,True,True,,,,,,,,,,,True,True,,,,True,,,,,,,,
34553,,True,True,,,,,True,,,,,,,,,,True,True,,True,,,,,,
34554,,True,True,,,,,True,True,,,True,,,,True,,True,True,,True,True,,,,,
34555,,,True,,,,,,,,True,,,True,,True,,,True,,,,,,,,
34556,,,True,,,,,,,,,,,,,,,,True,True,,,,,,,
34557,,,True,True,True,,,True,,,,,,True,,True,,,True,,,,,True,True,True,True
34558,,True,True,True,,,,True,True,,,True,,,,,,True,True,,True,,,,,,
34559,,True,True,,True,True,,True,,,True,,,,,,,,True,,,True,,,,,
34560,,,True,True,,,,True,,,,,True,,,,,,True,,,True,True,True,,,True
34561,,True,True,True,,,True,,True,,,,True,,,,,,True,,,True,,True,,,
34562,,True,True,True,,True,True,True,True,True,,,True,True,,True,,True,True,True,True,True,True,True,,,True
34563,,,True,True,,True,,True,,,,,,True,,,,True,True,,True,,,True,,,True
34564,,True,True,True,True,,,True,,True,,,,,,,,True,True,,,True,,True,,,True
34565,,True,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,True
34566,,True,True,True,True,True,,True,,,,,True,True,,,,,True,,True,,,True,,,
34567,,,True,,True,,,,,,True,,,,,,,,True,,,True,,,,,
34568,,,True,True,,True,,True,,,,,,,,,,,True,,,,,True,,,True
34569,,,True,True,,,,,,,True,,True,True,,,,,True,,,,,,True,,
34570,,,True,,,True,,,,,,,,True,True,True,,,True,,,,,,,,
34571,True,,True,True,,,True,True,,,,,,,,True,,True,True,,,,,True,True,,True
34572,,True,True,True,True,True,,True,True,,,,,,,,,,True,True,,True,,,True,,True
34573,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
34574,,True,True,,,,,,,,,True,,,,,,True,True,,,,,,,,
34575,,,True,,,,,,,,True,,,,,,,True,True,,True,True,,,,,
34576,,,True,,,,,,,,,,True,True,,True,,,True,,True,True,,,,,True
34577,,True,True,True,,,True,True,,,,True,,,,,,,True,,True,,True,,,,
34578,,True,True,True,,,,,,,,,,True,,True,,,True,,,,,True,,,True
34579,,,True,,True,,,,,,,,,True,True,,,,True,,,,,,,,
34580,,,True,,True,,,,,,,,,,,,,,True,,,,,True,,,True
34581,,,True,True,,True,,,,True,True,,True,True,,,,,True,,,True,,True,,,
34582,,,True,,True,,,,,,True,,,,,,,,True,,,,,,,,
34583,,,True,,,True,,,,,True,,,True,,,,,True,,,,,,,True,
34584,,True,True,True,,,,True,,,True,True,,,,,,,True,True,True,,,True,,,True
34585,,,True,,True,,,,,,,,,,,,,,True,,,,,,,,
34586,,True,True,,True,,,True,,,,,,True,,,,,True,,,,,True,,,
34587,,True,True,True,,True,True,True,,True,,,True,,,,,True,True,True,,,True,True,,,True
34588,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,
34589,,True,True,True,,,,,,True,,,,,,True,,,True,,True,True,,,True,,True
34590,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
34592,,,True,True,,,,True,,,,,True,,,,,,True,,,,,,True,,
34594,,,True,,,,True,,,,,,,True,,,,,True,,,True,,,True,,
34595,,,True,True,True,True,,True,,True,,,,True,,,,,True,,,,,,,,
34596,,,True,,,,,,True,,,,,,,,,,,,,,,,,,
34597,,,True,,True,,,True,,True,True,,True,,,True,,,True,,True,,,True,,,True
34598,,,True,,True,True,,,,,True,,,,,,,,True,True,,,,,True,,
34599,,,True,,,True,,,,,,,,,,True,,True,True,,True,True,,True,,,
34600,,,True,,,,,True,,True,,,,,,,,,True,,True,,,,,True,True
34601,,,True,,,True,,,,,,,,,,True,,,,,,,,,,,True
34602,,,True,,,,,True,,,True,,,,,,,,True,,,True,,,True,,
34603,,,True,True,,True,,,,,,,,True,,,,True,True,,,,,,True,,
34604,,True,True,,True,,,,,,,,,True,,,,True,True,,,True,,True,,,
34606,,,True,,True,,,True,,True,True,,,,,,,,True,,,,,,,,True
34607,,,True,True,,,True,True,,,,,,,,,,,True,,,,,,,,
34608,,,True,,,True,,,,,,,,,,,,,True,True,,,,True,True,,
34609,,,True,,,,,,,,True,,,True,,,,,True,,,True,,,True,,
34610,,,True,,True,True,,,,,,,,True,,,,,True,,,True,,,,,
34611,,,True,True,,,,True,,,,,True,,,,,,True,,True,,,,,,
34612,,True,True,,True,True,,,,,True,,,True,,,,,True,,,,,,True,,
34613,,True,True,True,,,,True,True,,,,,,,,,True,True,,,,True,True,,,
34614,,,True,,,,True,True,,True,,,True,,,,,,True,,True,True,,,,,True
34615,,True,True,True,,,,True,,,,True,,,,,,True,,,,True,,,,,True
34616,True,,True,True,,,True,,,True,,,True,True,,,,,True,,,True,True,True,,,
34617,True,,True,True,,True,,,,True,True,,,True,,True,,,True,True,True,True,,True,True,,True
34618,True,True,True,True,,,True,True,,,,,True,True,,,,,True,,,True,True,True,,,True
34619,True,True,True,,,,,,,,,True,,,,,,,True,,,,,True,True,True,
34620,,,True,True,,,,,,,,,,,,True,,,True,,,True,,,,,
34621,,True,True,,,True,,True,,True,,,,,,,,,True,,True,,,,,,
34622,,,True,True,,,True,True,,True,,,True,,,,,True,True,,True,,,True,,True,True
34623,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,True
34624,True,,True,True,,,,True,,,,,,,,,,,True,True,,,,True,,True,True
34625,,,True,,,,,,,,,,,,,,,,True,True,,,,,,True,
34626,True,,True,True,,,,True,,,True,,,True,,True,,,True,,,,,True,True,,True
34627,,,True,True,,True,,,,,,,,,,,,True,True,True,,,,,,,
34628,,,True,True,,,True,True,True,,,,,,,,,True,True,,,,,,,,True
34629,,,True,,,,,,,,,,,,,,True,,True,,,,,,,,
34630,,,True,True,,,,,,,,,,,,,,,True,,,,True,True,,,
34631,,True,True,True,,,,True,,,,,,,,True,,True,True,,,True,,,,,True
34632,True,,True,True,,,,True,,,,,,,,,,True,True,,,,,True,True,,
34633,True,True,True,True,,,,True,,,,,,True,,,,,True,,,,,True,,True,
34634,,,True,,,,,True,,,,,,True,,,,,True,,,,,,True,,
34635,,,True,True,True,True,,True,,True,True,,True,,,True,,True,True,,True,True,,True,True,,True
34636,,,True,True,,,True,True,,True,,,,,,,,,,,,,,,,,
34637,,,True,True,,,,True,,True,,,,,,,,True,True,,,,,,,,True
34638,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
34639,,,True,True,,,,True,,True,,,,,,,,True,True,,,,,,True,,True
34640,,,True,,,,,,,,,,True,,,,True,,True,True,,,True,True,,True,
34641,,,True,,,,,,,,,,,,,,,,True,True,,,,,,,
34642,,True,True,,,,,,,,,,,True,True,True,,,True,,,,,,,,True
34643,True,True,True,True,,,True,True,,True,,,True,True,,,,True,True,,,True,,True,,True,True
34644,True,,True,,,,,True,,True,,,,,,,,,True,,,,,,,,True
34645,,,True,True,True,,,True,True,True,,True,,,,,,True,True,,,,,,,,
34646,,,,,True,,,True,,,,,,True,,,,,True,,,,,,,,
34647,,,True,True,,,,True,,,,,,,,True,,,True,True,,,,,,,True
34648,,,True,True,,,True,True,,True,,,True,,,True,,True,True,,,True,True,True,,,True
34649,True,,True,True,,,True,True,,,,,True,,,True,,,True,,,True,,,True,,True
34650,,,True,True,,True,True,True,,True,True,,,,,,,True,True,,,,,True,,,True
34651,,,True,,,,,,,,,,,,,True,,,True,,,True,,,,,
34652,,,True,True,,,,,,,,,,True,,,,,True,True,,,,,True,,
34653,,,,,,,,True,,True,,,,,,,,,,,,,,,,,True
34654,,,True,True,,,,,,,,,,,,,,,True,,,,True,,,,
34655,,,True,True,,,,True,,,,,,,,True,,,True,,,True,,,,,True
34657,,True,True,True,True,True,,True,,,,,True,True,,,,,True,,True,,,True,,,
34658,,,True,,,True,,,,,True,,,,,,,,True,,True,,,,True,,
34659,,True,True,,,,True,True,,,,,,,,,,,True,,,,,,,,
34660,,,True,,,,,,,,,,,,,,,,,,,,,,,,
34661,,True,True,True,,,,True,,,,True,,,,,,,True,,,True,,,,,True
34662,,,True,,,,,,,,,,,,,True,,True,,,,True,,True,,,
34663,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,
34665,,True,True,True,True,,,True,,True,,,,,,,,True,True,,,True,,True,,,True
34666,,,True,True,,,,True,,True,,,True,,,,,True,True,,True,True,True,True,,,True
34667,,,True,,,,,,,,,,,True,True,,,,True,,,,,,,,
34668,,True,True,True,True,True,,,True,True,,True,,,,,,True,True,,True,,,True,,,True
34669,,,True,True,,,,True,,True,True,,True,,,,,True,True,,,,,True,,,True
34670,,,True,,,True,,True,,,True,,,True,,,,,True,,True,,,,True,,
34671,,,True,,,True,,True,,,,,,,,,,,True,,True,,,,,,
34672,,True,True,True,,,,,,True,,True,,,,,,True,True,,,,,,,,True
34673,,True,True,,,True,,,True,,,,,,,,,True,True,,,,,,,,
34674,,,True,,,,True,,,,,,,,,,,,True,,,True,,,,,True
34675,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
34676,,,True,True,,,,True,,True,,,,,,,,,True,,,,,,True,,True
34677,,,True,,,True,,True,,,True,,,True,,True,,,True,,,True,,,,,
34678,,,True,,,,,,,,,,True,,,,,,True,,,,True,,,,True
34679,True,,True,True,,,,True,,True,True,,True,True,,,,,True,,True,,True,True,True,,True
34680,,,True,True,,,,True,,True,,,,,,,,,True,,,,,True,,,
34681,,,True,True,True,,,,True,,,,,,,,,,True,,True,,,,,,
34682,,,True,True,,,,,,,,,,,,,,,,,,,,True,,,
34683,,,True,True,,,,True,,,,,,,,,,True,,,,,,True,,,
34684,,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,
34685,,True,True,True,,,,True,,True,,True,,,,,,True,True,,,,,,,,
34686,,True,True,True,,,,True,,,,,,True,,,,True,,,,,,True,,,
34687,,,,True,,,,True,,True,,,,,,,,,True,,,,,True,,,True
34688,,True,True,True,True,,True,True,,True,,,,,,True,,True,True,True,True,True,,,,True,
34689,,True,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,True,,True
34690,,,True,,True,,,,,True,True,,,True,,True,,True,True,,True,True,,True,True,,
34691,,True,True,True,True,,True,True,,,True,,,True,,,,True,True,,,,True,True,,,True
34692,True,,True,True,,,True,True,,,,True,,,,,,,,,,True,,True,True,,
34693,,,True,True,,,True,True,,,,,,True,,,,True,True,,,,,True,,,
34694,,True,True,True,,,,True,,True,,,,,,,,,True,,True,,,,,,True
34695,,,True,,,True,,True,,,,,,,,,,,True,,,,,,,,True
34696,,,True,,,,,,,,,,,,,,,,,,,True,,,,,
34697,,True,True,,,True,,,,,True,,,,,,,,True,,True,True,,,,,
34698,True,True,True,True,,,,True,,True,,,,,,,,True,True,,,,,,,,True
34699,,,True,True,,,,True,True,True,,,True,,,True,,True,True,,True,True,True,True,,,True
34700,,,True,,,,,,,,,,,,,,,,True,,True,,,,,,
34701,,,True,True,True,True,,,,,,,,,,True,,True,True,True,,True,,,,,
34702,,,True,True,,,True,,,True,,,,,,True,,True,True,,True,True,,True,True,,True
34703,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
34704,,True,True,True,,,,True,,True,True,,,,,,,,True,,,,,,,,True
34705,,,True,True,,,True,True,,True,,,True,,,,,,True,,,True,True,True,,,True
34706,,True,True,True,,,,True,,True,,,,,,,,True,True,,,,,,,,True
34707,,,True,,,,,True,,,True,,,,,,,,True,,,,,,,,
34708,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,True
34709,,,True,,,True,,,,,True,,,,,,,,True,True,,,,,,,
34710,,,True,True,,,,True,,,,,,True,,,,,True,,True,,,True,,,True
34711,,True,True,,,,,True,,,,,,,,,,True,True,,,,True,,,,
34712,,,True,,,,,True,,,,,,,,,,,,,,,,,,,
34713,,,True,True,,,,True,,,,,,True,,,,,,,,,,,,,
34714,,True,True,True,,,,True,,True,,,,,,,,True,True,True,,,,True,,,
34715,,True,True,True,True,,True,True,,,,,True,True,,,,True,True,,True,,,True,,,True
34716,,True,True,True,,,,True,,,True,,,True,,,,,True,,,True,,,,,
34717,,,True,,,,,,,,,,True,,,True,,True,True,,True,True,,,,,
34718,,,True,,,,,True,,,,,,,,,,True,True,,,,,,,,True
34719,,True,True,,,,,,,,,,,True,,,True,,True,,,,,,,,
34720,,,True,True,,,True,True,,True,,True,True,,,,,,True,,True,,True,True,,,True
34721,,,True,True,,,,,,,,,True,,,,,,True,,,True,,,,,
34722,,,True,True,True,,,True,,True,,,,,,,,,True,,True,,,True,,,
34723,,,True,,,,,,,,True,,,,,True,,,True,,True,,,,True,,
34724,,,True,,,,,,,True,True,,True,,,True,,,True,,True,True,,,,,
34725,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,
34726,,,True,,,,True,True,,,,,,,,,,,True,,True,True,True,True,,True,True
34727,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
34728,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,True
34729,,True,True,,,,,True,,,,True,,,,,,,True,,,,,True,,,True
34730,,True,True,True,True,,True,True,,,,,True,,,,,,True,,,,,True,,,True
34731,,,True,True,,,,True,,,True,,,,,,,True,True,,,,,,,,
34732,,,True,True,,True,True,True,,,True,,,True,,,,,True,True,,,,True,True,,True
34733,,True,True,True,,,,True,,True,,,,,,,,True,,,,True,,,,,
34734,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,
34735,,,True,True,True,,,True,,True,,True,True,True,,,,True,True,,True,,,True,,,True
34736,,,True,,,,,,,,,,,,,True,,True,True,True,True,,,,,,
34737,,,True,,True,,,,,,,,,True,,,,,True,,,,,,,,
34738,,,True,True,,,,True,,,True,,True,,,True,True,,True,,,True,True,,,,
34739,,,True,,,True,,,,,,,,,,,,,True,,True,True,,,,,
34740,,,True,True,,,,True,,,,,,,,True,,True,True,,,True,,True,True,,
34741,,,True,,,,,,,,,,True,True,,,,,True,,,,,True,,,
34742,,,True,,,,,True,,,,,,,,,,,True,,,,,True,,,True
34743,True,,True,True,,,True,,,True,,,True,,,,,,True,,,True,True,True,,,
34744,,True,True,True,,,,True,,,,,,,,True,,,True,,,,,True,,,
34745,,True,True,True,,True,,True,,True,True,,True,,,,,,True,,,,True,True,,True,True
34746,,True,True,True,,,,True,,,,,,,,True,,,True,,,True,,,,True,True
34747,,,True,,,,,True,,True,,,,,,True,,True,True,,True,,,,,,True
34748,True,,True,True,,,True,True,,,,,,True,,,,True,True,,,,,,True,,True
34749,,,True,,,,,,,,True,,,True,,,,,True,,,,,,,,
34750,,,True,,True,,,,,,,,,,,,,,True,,,True,,,,,
34751,,,,,,,,,,,,,,,,,,,True,,,True,,,,,
34752,,,True,True,,True,,True,,,,,,,,,,True,True,,True,True,,,,,True
34753,,,True,True,True,,True,True,,,,,,True,,,,True,True,,True,,,True,,,True
34754,True,True,True,True,,,,True,,True,,,,True,,,,,True,,True,,,,True,,
34755,True,,True,True,True,,,True,True,,,,True,,,,,True,True,,,,,True,,,
34756,True,,True,,,,,,,,True,,,,,,,,True,,True,,,True,,True,
34757,,,True,True,,,,True,,,,,,True,,True,,,True,,,,,,,,
34758,,,True,True,,,True,True,,True,,,True,,,,,,True,,,True,True,,,,
34759,,,True,,,,True,True,,True,,,True,,,,,,True,,,True,,,,,True
34760,True,,True,,,,,True,,True,,,,,,,,,True,,,,,,,,
34761,,,True,True,,,True,True,,True,,,True,,,,,,True,,,True,,,,,True
34762,,,True,,,,,,,,,,,True,,,,,True,,True,,,,True,,
34763,,,True,True,,,,True,,,,,,,,,,,True,,,True,,True,,,
34764,,,True,,,,,,,,,,,,,True,,True,True,,,True,,,,,
34765,,,True,True,True,,,,,,,,,True,,,,,True,True,True,,True,,True,,
34766,,True,True,,,,,True,,,True,,,,,,,,,,,,,,,,
34767,,,True,,,True,,,,True,True,,True,,,True,,,True,,True,,,,,,
34768,,,True,,True,True,,,,True,True,,True,True,,,,,True,,True,,,True,True,,
34769,,,True,True,True,,True,True,,True,,,,True,,,,,True,,,True,True,True,,,
34770,,True,True,True,True,,True,True,True,,True,,,,,,,,True,,,,,True,,,
34771,,,True,True,True,,,True,,True,,,,True,,,,True,True,,True,,,True,,,True
34772,,,True,,True,True,,,,,,,,,,,,,True,,True,True,,True,True,,
34773,,,True,True,,,True,True,,,,,,,,True,,,True,,,True,,,,,
34774,,,True,True,,,,,,,,,,,,True,,,True,,,,,,,,
34775,,,True,True,,True,True,True,,,True,,,True,,,,True,True,,,,,,True,,
34776,,,True,True,,,,True,True,True,,,True,,,,,True,True,,True,,,,,,
34777,,,True,True,,,,True,,,,,True,True,,,,,,,,True,,,True,,
34778,,,True,True,,,,True,,,True,,,,,,,,True,,,,True,,,,True
34779,,,True,True,True,,,True,,True,True,,,,,,,,True,,,,,,,,True
34780,True,,True,True,,,True,True,,,True,,True,,,True,,,True,,True,True,,True,,,True
34782,,,True,,,True,,,,,True,,,True,,True,,,True,True,,True,,True,,,
34783,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
34784,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,,,
34785,,,True,True,,,,,,,,,,True,,,,,True,,,,True,True,,,True
34786,,,True,True,,,True,True,,,,True,,,,,,,True,,,,,,,,
34787,,,True,,True,,,True,,,,,,,,,,,True,,True,,,,,,
34788,,,True,True,,,,,,,,,True,True,,,,True,True,,True,True,True,True,,,True
34789,,,True,True,,,,,,,True,,,True,,True,,,True,True,,,,,,,
34790,,,True,,,,,,,,,,,,,True,,,True,True,True,True,,,True,,
34791,,True,True,,True,,,True,,,,True,,True,,,,,,,True,,,,,,True
34792,,,True,True,,True,,True,,True,,,,True,,True,,True,True,,,True,,True,True,,True
34793,True,,True,True,,,True,True,,,True,,,True,,,,True,True,,,,,True,,,True
34794,,,True,True,,,,,,,True,,,True,,,,,True,True,,True,,,True,,True
34795,,True,True,True,True,True,,True,True,,,,,,,,,,True,True,,True,,,True,,True
34796,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,
34797,,,True,,,,,,,True,True,,,,,,,,True,,,,True,,,,
34798,True,True,True,True,True,,,True,,True,,,,True,,,,,True,,,,,,,,True
34799,,True,True,,,True,,,,,,,,True,True,True,,,True,,,,,True,,,True
34800,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,
34801,,,True,True,,,,,,,,,,,,,,,True,,,True,,,,,
34802,,,True,,,,,,,,True,,,,,,,True,True,,True,True,,,,,
34803,,,True,True,,,,,,,,True,,,,,,,,,,True,,True,,,
34804,,True,True,True,,,,,,,,,True,True,,,True,,True,,,True,,,,True,True
34805,,,True,,,True,,True,,True,,,,True,,,,,True,,,,,,,,
34806,,,True,,,True,,,,,,,,,,True,,True,True,,,True,,,True,,
34807,,,True,True,,,,,,,True,,,,,,,True,,,,,,,,,True
34808,True,True,True,True,,,True,True,,True,,,True,,,,,,True,,,True,True,True,,,
34809,,,True,True,,,,,,,,,True,,,,,True,True,,True,True,,True,,,
34810,,,,True,,True,,True,,,,,,,,,,,True,,,,,,,,
34812,,,True,True,,,,True,,,,,,,,True,,True,True,,,True,,,,,True
34813,,True,True,True,True,True,,,True,True,,,,,,,,True,True,True,True,,,True,True,,
34814,,,True,,,,,,,,True,,,,,,,,True,,,True,,,,,
34815,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,
34816,,True,True,,,,,,,,True,,,,,,,True,True,,,True,,,,,
34818,,,,,,,,,,,,,,,,,,,,,,,,True,,,True
34819,,,True,,True,,,True,,True,True,,,,,,,True,True,,True,True,,,,,True
34820,,,True,True,,True,True,True,,True,True,,,,,True,,True,True,,,True,True,True,,,True
34821,,,True,True,,,,True,,,,,,,,True,,,True,,,,,True,,True,
34822,,,True,,,,,,,,,,,,,,,,True,True,,,,,,,
34823,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,
34824,,,True,,,True,,,,,,,,,True,,,,True,,,,,,,,
34825,,,True,True,,,,,,True,,,,,,True,,True,True,,,,,True,,,
34826,,,True,,,,,,,,True,,True,,,,,,True,,True,,,True,,,
34828,,,True,True,,,True,,,,,,,,,,,True,True,,True,,,,,,
34829,,,True,,,True,,,,,,,,True,,True,,,True,,,True,,,True,,
34830,,True,True,True,,,,,,,True,True,,,,,,,,,,,,,,,
34831,,,True,True,,,,True,,,,,,,,,,,,,,True,,,,,
34832,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
34833,,,True,True,True,,,True,True,,,,,True,,,,,True,,,,,,,,
34834,,,True,True,,,,,,,,,,True,,True,,True,True,,,,,,True,,
34835,,True,True,,,,,,,,,,,,,,,,,,,,,,,,
34836,,,True,True,,,,True,,True,,,True,True,,,,True,True,,True,True,,True,,,True
34838,,,True,True,,,,,,,,,,True,,,,,True,,,True,,,,,
34839,,,True,,,,,,,,,,,,,,,,True,,,,,,,,
34840,,,True,True,,True,,True,,,,,,True,,,,True,True,,,,,,,,
34841,,True,True,True,,,,True,,,,,,,,,,,True,,,True,,True,,,
34842,,True,True,,,,,True,,,,,,,,,,,True,,,,,,,,True
34843,,,True,,True,,,,,,,,True,,,True,,,True,,True,True,,,,,
34844,,,True,,,,,,True,,,,,,,,,,True,,,,,,,,
34845,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,
34846,,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,
34847,,,True,,,True,,,,,,,,,,True,,,True,,True,True,,,True,,
34848,,,True,True,True,,,True,,,,,,,,,,,True,,,,,True,,,
34849,,,True,True,,,,True,True,,,,,,,,,,True,,,,,,,,
34850,,,True,True,,,,True,,True,,,,,,,,True,True,,,,,True,,,True
34851,,True,True,True,,,,True,,True,True,,True,,,True,,,True,,,True,True,,,,True
34852,,True,True,True,,,,,,True,,True,,,,,,,True,,,,,,,,
34853,,True,True,True,,,,True,,True,,,True,True,,,,True,True,True,True,,,True,,,True
34854,,,True,True,,,,True,,True,,,True,,,,,True,True,,,,True,,,,True
34855,,True,True,True,,,,True,,,,,,,,True,,True,True,,True,,,,,,
34856,,,True,,True,,,,True,,,,,,,,,,True,,True,,,,,,
34857,,,True,True,,,,True,,,,,,,,,,,True,,True,,,,,,
34858,,,True,,,,,True,,,,,,,,,,,True,,,,,True,,,
34859,,,True,,True,,,,,,True,,,True,True,True,,,True,,,,,,,,
34860,,True,True,True,,,,,,,,,,,,True,,True,True,,,,,True,,,
34861,,,,,True,,,,,,,,,,,,,,True,,,,,,,,
34862,,,True,,,,,,,,,True,,True,,True,,True,,,True,,,True,,,
34863,,True,True,,,,,,,,,,,,,True,,,True,,,True,,,,,
34864,,,True,True,,,,True,,,,,,,,,,,True,True,,,,True,,,
34865,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,
34866,,True,True,True,,,True,True,,,,,True,,,True,,True,True,,,,,True,,,
34867,,,True,,,,,,,,,,,,,,,,True,,,True,,,,,
34868,,,True,True,,,,,,,True,,,True,,True,,,True,,,,,,True,,
34869,,True,True,True,,,,,,,,,,True,,,,True,,,True,True,,True,,,
34870,,True,True,,,,,,,,,True,,,,True,,,True,,,True,,,,,
34871,True,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,
34872,,,True,True,,,True,True,,,,,,,,,,True,True,,,,,True,,,
34873,,,True,,,True,,True,,,,,,True,,,,True,True,,True,True,,,True,,
34874,,,True,,,,,,,,True,,,,,,,,,,,,,True,,,
34875,True,,True,,,,,True,,,,,,True,,,,,True,,,True,,True,,True,
34876,,True,True,True,,,True,True,True,,,,,,,,,,True,,,,,,,,
34877,,,True,True,True,,,,,,True,,,True,,,True,True,True,,True,True,,,,,
34878,,,True,,True,,,,,,,,,True,,,,,True,,,,,,True,,
34879,,,True,True,,,True,True,,True,,,,,,,,,True,,,,,,,,
34880,,True,True,True,,,,True,,True,,,,,,,,True,True,,,,,,,,True
34881,,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,
34882,,True,True,,,,,,True,True,,,,,,,,True,True,,True,,,True,,,
34883,,,True,,,,,,,,,,,,,,True,,,,,,,,,,
34884,,,True,True,,,,True,,,,,,,,,,True,True,,,,,,,,True
34885,,,True,,,True,,,,,,,,,,,,,True,,True,True,,,True,,
34886,,True,True,,,,,,True,,,,,,,,,,True,,True,True,,,,,
34887,,,True,True,,,,True,,,,,True,,,True,,True,True,,,True,True,True,,,
34888,,,True,True,,True,,True,,,True,,True,,,,,,True,,True,True,,,,,
34889,,,True,True,True,,,True,,True,True,,True,,,True,,,True,,True,,,,,,
34891,,,True,,,,,True,,True,,,True,,,True,True,,True,,True,True,,,True,,True
34892,,,True,,,,,True,,True,,,,,,,,,True,,,,,,,,True
34893,,,True,True,,,,True,,,,,,True,,,,,True,,,,,,,,
34894,,,True,,,,,,,True,,,,,,,,,True,,,,True,,,,True
34895,,,True,True,,,True,True,,,,,True,,,True,,True,,,,True,,True,,,True
34896,,,True,,,,,,,,,,,,,True,,,True,,,True,,True,,,
34897,,,True,,,,True,True,,True,,,True,,,,,,True,,,True,,,,,True
34898,True,True,True,,,,,True,,,,True,,True,,,,True,True,True,True,,,True,True,,True
34899,,True,True,True,,,,True,,,,True,,True,,,,,True,,,,,True,,,True
34900,,,True,,,,,,,,True,,,,,,,,True,,,,,,True,,
34902,,True,True,True,,,,True,,True,,,True,,,,,,True,,,True,,True,True,,True
34903,,,True,True,,,,,,,,,True,True,,,,,True,,,,True,,,,
34905,,,True,,,,,,,,,,,,,,,,True,,,,,True,,,
34906,,True,True,True,,,,True,,True,,,True,,,True,,True,True,,,True,,,,,
34907,,,True,True,,,,,,,,,True,,,True,,,True,,True,,,True,,,
34908,,,True,,,True,,,True,,True,,,,,,,True,True,,,,,,,,
34910,,,True,,,True,,,,,,,,,,True,,True,True,,True,True,,True,,,
