user_id,company(1th),company(2th),company(3th),company(4th),company(5th),min_exp_time,max_exp_time,company_count_2018,company_count_2017,company_count_2016
36849,1083,12842,,,,201501,201706,,1.0,1.0
36851,20102,14859,3235,,,201212,201706,,1.0,1.0
36852,1192,7357,1284,,,201708,201808,2.0,3.0,3.0
36853,9559,,,,,201310,201310,,,
36854,1456,64,20103,,,201607,201711,,2.0,3.0
36855,5078,,,,,201801,201801,1.0,1.0,1.0
36857,2278,2278,10725,,,201406,201701,,1.0,2.0
36858,4473,5763,,,,200707,201508,,,
36859,1600,,,,,201507,201507,,,
36860,12327,20106,3780,726,7358,201206,201711,,1.0,2.0
36861,20107,,,,,201503,201503,,,
36862,517,517,88,5896,,200410,201712,,1.0,1.0
36863,20108,89,,,,201807,201808,2.0,2.0,2.0
36864,88,20109,,,,201707,201803,1.0,2.0,2.0
36866,26,26,518,726,740,201207,201710,,1.0,1.0
36867,1456,518,20110,,,201302,201411,,,
36868,20111,10150,,,,201606,201609,,,2.0
36869,5896,136,5896,,,201711,201811,2.0,3.0,3.0
36870,20112,1958,,,,201606,201707,,1.0,2.0
36871,14057,,,,,201807,201807,1.0,1.0,1.0
36872,8993,1694,,,,201406,201801,1.0,1.0,1.0
36874,7134,7134,398,518,,201707,201807,1.0,4.0,4.0
36875,1227,1227,1339,1339,,200908,201704,,1.0,1.0
36876,14335,14336,14337,14337,,201307,201703,,1.0,1.0
36877,2652,,,,,201806,201806,1.0,1.0,1.0
36878,1456,1456,990,340,20113,201606,201808,2.0,4.0,5.0
36879,89,348,26,2094,726,201008,201811,1.0,2.0,2.0
36883,1805,4746,14649,,,201706,201806,1.0,3.0,3.0
36884,996,996,740,758,,200408,201812,1.0,1.0,1.0
36887,20116,,,,,201801,201801,1.0,1.0,1.0
36888,15946,368,,,,201806,201809,2.0,2.0,2.0
36892,1456,4461,1562,,,201707,201804,1.0,3.0,3.0
36893,1562,,,,,201707,201707,,1.0,1.0
36896,890,1435,1607,3002,3769,201207,201710,,2.0,2.0
36897,1562,203,,,,201402,201502,,,
36898,9028,,,,,201606,201606,,,1.0
36900,12510,1074,,,,201507,201807,1.0,1.0,1.0
36901,16218,9232,,,,201707,201812,1.0,2.0,2.0
36902,1456,268,268,,,201308,201701,,1.0,1.0
36903,7134,,,,,201810,201810,1.0,1.0,1.0
36904,17219,12559,,,,201601,201804,1.0,1.0,2.0
36905,9318,,,,,201711,201711,,1.0,1.0
36906,938,,,,,201810,201810,1.0,1.0,1.0
36907,359,6907,,,,201707,201807,1.0,2.0,2.0
36908,20119,,,,,201707,201707,,1.0,1.0
36909,563,20120,3052,,,201008,201607,,,1.0
36910,944,,,,,201709,201709,,1.0,1.0
36911,24,6723,6069,,,201701,201809,1.0,3.0,3.0
36912,3323,20121,,,,201604,201705,,1.0,2.0
36913,64,26,2985,709,1807,200703,201804,1.0,3.0,3.0
36914,6213,2858,9557,9558,,201405,201810,1.0,2.0,3.0
36915,20041,17702,17701,,,200408,201311,,,
36916,1720,1720,,,,201707,201802,1.0,2.0,2.0
36917,123,5025,,,,201312,201412,,,
36918,726,330,3736,20122,,201308,201802,1.0,1.0,2.0
36919,1495,1327,3449,1339,1805,201512,201809,2.0,4.0,5.0
36922,26,441,518,563,1801,201307,201511,,,
36923,88,726,,,,201806,201811,2.0,2.0,2.0
36924,1562,5940,20123,,,201207,201807,1.0,1.0,1.0
36925,207,3442,207,207,11150,201510,201810,2.0,3.0,3.0
36926,890,890,136,,,201606,201809,2.0,2.0,3.0
36927,1562,,,,,201108,201108,,,
36928,1456,15168,20124,,,201506,201803,1.0,2.0,2.0
36929,512,1282,3113,,,201111,201706,,1.0,1.0
36930,890,,,,,201810,201810,1.0,1.0,1.0
36931,20125,758,726,2896,,201407,201711,,1.0,1.0
36932,310,,,,,201806,201806,1.0,1.0,1.0
36933,7354,,,,,201806,201806,1.0,1.0,1.0
36934,2196,,,,,201707,201707,,1.0,1.0
36935,6773,,,,,201708,201708,,1.0,1.0
36936,3293,1307,713,1456,,201306,201805,1.0,1.0,2.0
36937,7353,7354,7353,,,201710,201809,2.0,3.0,3.0
36938,10407,796,,,,201409,201707,,1.0,1.0
36939,1562,439,512,2631,,200907,201108,,,
36940,2545,2545,2897,,,201507,201609,,,2.0
36941,1456,943,996,88,,201601,201804,1.0,2.0,4.0
36943,7396,20126,12845,,,201409,201708,,1.0,1.0
36945,35,,,,,201606,201606,,,1.0
36947,3319,,,,,201807,201807,1.0,1.0,1.0
36949,11669,20127,,,,201408,201711,,1.0,1.0
36950,1456,1456,2574,968,990,201406,201706,,3.0,4.0
36952,15501,,,,,201811,201811,1.0,1.0,1.0
36954,1316,1562,726,,,201108,201806,1.0,1.0,1.0
36956,15987,,,,,201706,201706,,1.0,1.0
36957,89,6464,,,,201406,201806,1.0,1.0,1.0
36958,4885,1504,3168,,,201607,201806,1.0,2.0,3.0
36960,1669,563,,,,201412,201609,,,1.0
36961,17604,20129,4600,,,201708,201812,2.0,3.0,3.0
36962,1888,,,,,201707,201707,,1.0,1.0
36964,6438,4370,,,,201701,201806,1.0,2.0,2.0
36965,1647,1647,1647,1647,1647,199305,201802,1.0,2.0,3.0
36966,12679,922,308,740,,201108,201608,,,1.0
36970,12136,15510,512,,,201608,201806,1.0,2.0,3.0
36971,1392,,,,,201512,201512,,,
36972,13254,20130,,,,201506,201706,,1.0,1.0
36973,20131,228,19828,,,201007,201807,1.0,2.0,2.0
36974,138,138,,,,201806,201811,2.0,2.0,2.0
36978,1456,726,8243,,,201006,201701,,1.0,1.0
36979,943,1872,,,,201508,201611,,,1.0
36980,8891,3161,,,,201604,201704,,1.0,2.0
36981,5077,,,,,201807,201807,1.0,1.0,1.0
36983,1456,4770,740,,,201606,201810,2.0,2.0,3.0
36984,6920,1502,1966,,,201607,201711,,2.0,3.0
36986,1316,,,,,201806,201806,1.0,1.0,1.0
36989,3414,3415,1935,3416,1192,200512,201609,,,1.0
36990,1804,1590,275,5744,,201504,201801,1.0,1.0,3.0
36991,106,,,,,201008,201008,,,
36992,7339,20133,20134,,,201404,201706,,1.0,1.0
36993,2080,633,,,,201408,201806,1.0,1.0,1.0
36995,967,3227,1481,1087,1947,201206,201807,1.0,2.0,3.0
36996,35,,,,,201610,201610,,,1.0
36997,850,1343,740,15190,,201210,201407,,,
36998,35,,,,,201709,201709,,1.0,1.0
36999,9278,9278,,,,201308,201603,,,1.0
37000,30,4865,2939,2939,,201607,201802,1.0,2.0,4.0
37001,5098,1029,2725,1258,,200909,201412,,,
37002,758,17585,376,17802,7305,201109,201811,1.0,1.0,3.0
37004,20136,,,,,201504,201504,,,
37005,1456,3581,2879,3581,4683,201306,201711,,1.0,2.0
37006,890,890,,,,201806,201809,2.0,2.0,2.0
37007,726,14286,,,,201608,201707,,1.0,2.0
37008,439,138,,,,201506,201607,,,1.0
37009,1339,,,,,201707,201707,,1.0,1.0
37010,3529,3529,6131,11706,6132,201203,201805,1.0,1.0,1.0
37011,8759,11484,305,,,201703,201806,1.0,3.0,3.0
37012,1801,1054,,,,201207,201307,,,
37016,890,713,6872,,,200805,201402,,,
37018,749,,,,,201808,201808,1.0,1.0,1.0
37020,20138,20139,,,,201505,201710,,1.0,1.0
37021,20140,,,,,201501,201501,,,
37022,3316,1673,439,740,,201607,201811,1.0,3.0,4.0
37023,900,1326,13702,142,9300,201111,201811,1.0,2.0,2.0
37024,5896,6613,1635,8092,8092,201309,201812,2.0,2.0,3.0
37025,951,5081,740,709,,201008,201803,1.0,1.0,1.0
37027,1562,1562,1562,196,726,200907,201505,,,
37028,839,20141,1944,20142,1772,201207,201807,2.0,3.0,4.0
37029,5896,,,,,201709,201709,,1.0,1.0
37030,519,740,,,,201501,201712,,1.0,1.0
37031,1562,6062,6062,,,201707,201807,1.0,3.0,3.0
37032,2264,12315,1372,,,201706,201810,2.0,3.0,3.0
37033,2897,,,,,201709,201709,,1.0,1.0
37034,3562,,,,,201101,201101,,,
37035,199,199,1872,1339,,201507,201806,2.0,2.0,3.0
37036,8092,,,,,201805,201805,1.0,1.0,1.0
37037,2652,990,951,,,201707,201809,2.0,3.0,3.0
37038,20146,,,,,201809,201809,1.0,1.0,1.0
37039,12845,,,,,201510,201510,,,
37040,4216,14232,5307,6654,7037,200909,201709,,1.0,2.0
37041,2679,959,,,,201009,201707,,1.0,1.0
37042,26,3524,,,,200708,201001,,,
37043,10310,584,,,,201212,201212,,,
37044,3293,268,1698,,,201707,201811,2.0,3.0,3.0
37045,2348,5171,20148,1258,806,201406,201807,1.0,1.0,2.0
37046,20149,,,,,201806,201806,1.0,1.0,1.0
37047,912,16600,5816,,,201207,201506,,,
37048,1789,1224,,,,201508,201708,,1.0,1.0
37050,305,512,,,,201305,201305,,,
37053,1339,1328,3356,3357,313,200912,201812,2.0,3.0,4.0
37054,944,20150,9800,,,201307,201710,,2.0,2.0
37055,806,1795,1479,14677,,201506,201811,2.0,3.0,3.0
37056,11524,,,,,201807,201807,1.0,1.0,1.0
37057,11165,,,,,201812,201812,1.0,1.0,1.0
37058,1840,3230,3407,,,201707,201808,2.0,3.0,3.0
37059,1157,324,,,,201707,201806,1.0,2.0,2.0
37060,2545,305,268,1936,,201506,201803,1.0,2.0,3.0
37061,9784,9784,,,,201706,201806,1.0,2.0,2.0
37062,15905,740,944,,,201001,201402,,,
37063,14387,2196,,,,201807,201808,2.0,2.0,2.0
37064,1607,1116,1116,,,201709,201805,1.0,3.0,3.0
37067,4067,,,,,201806,201806,1.0,1.0,1.0
37069,913,,,,,201808,201808,1.0,1.0,1.0
37071,1259,2265,,,,201707,201804,1.0,2.0,2.0
37072,1858,16738,9135,,,201706,201808,2.0,3.0,3.0
37073,903,,,,,201807,201807,1.0,1.0,1.0
37075,9917,,,,,201807,201807,1.0,1.0,1.0
37076,6405,,,,,201807,201807,1.0,1.0,1.0
37077,146,6381,,,,201405,201710,,1.0,1.0
37078,4153,4153,1261,,,201806,201810,3.0,3.0,3.0
37079,20151,,,,,201804,201804,1.0,1.0,1.0
37080,268,,,,,201807,201807,1.0,1.0,1.0
37081,207,2606,,,,201606,201711,,1.0,2.0
37082,3321,5750,,,,201708,201807,1.0,2.0,2.0
37083,173,1801,194,194,,201409,201710,,1.0,2.0
37084,1545,806,,,,201001,201010,,,
37085,1805,,,,,201807,201807,1.0,1.0,1.0
37086,1113,1113,1113,1113,,200601,201601,,,1.0
37087,1562,,,,,201110,201110,,,
37088,20153,,,,,201502,201502,,,
37089,17792,12085,9457,8092,,201511,201809,1.0,2.0,3.0
37090,20155,20156,,,,201007,201106,,,
37091,1213,,,,,201807,201807,1.0,1.0,1.0
37092,1084,,,,,201806,201806,1.0,1.0,1.0
37093,903,,,,,201807,201807,1.0,1.0,1.0
37094,9032,3108,,,,201805,201805,2.0,2.0,2.0
37095,890,5130,,,,201707,201810,1.0,2.0,2.0
37097,1456,18230,439,3240,518,201308,201804,1.0,2.0,2.0
37098,6973,1872,,,,201306,201711,,1.0,1.0
37099,1113,1678,23,14663,,201501,201709,,1.0,2.0
37100,3186,1411,5758,,,201106,201611,,,1.0
37101,961,961,961,,,201410,201802,1.0,2.0,2.0
37102,1074,518,,,,201808,201812,2.0,2.0,2.0
37103,5896,,,,,201609,201609,,,1.0
37104,5896,72,,,,201707,201710,,2.0,2.0
37106,890,890,,,,201806,201810,2.0,2.0,2.0
37107,4473,4804,2278,5273,,201108,201709,,2.0,2.0
37108,890,2933,4189,,,201702,201807,2.0,3.0,3.0
37110,20161,47,1339,1235,1548,201307,201810,1.0,2.0,2.0
37111,20162,9610,,,,201706,201806,1.0,2.0,2.0
37112,546,,,,,201802,201802,1.0,1.0,1.0
37113,88,518,,,,201808,201811,2.0,2.0,2.0
37114,340,2893,1629,2030,16381,201405,201811,2.0,3.0,3.0
37116,2430,225,225,,,201601,201704,,1.0,3.0
37117,138,138,,,,201808,201811,2.0,2.0,2.0
37118,4403,,,,,201806,201806,1.0,1.0,1.0
37119,3342,13563,13563,,,201006,201802,1.0,1.0,1.0
37120,1261,305,,,,201207,201709,,1.0,1.0
37122,749,,,,,201808,201808,1.0,1.0,1.0
37123,20164,8440,,,,201504,201705,,1.0,1.0
37124,6773,,,,,201706,201706,,1.0,1.0
37125,26,,,,,200611,200611,,,
37126,1456,,,,,201403,201403,,,
37127,1456,1456,1456,433,9600,201202,201610,,,1.0
37128,76,,,,,199604,199604,,,
37129,890,1298,570,,,201412,201711,,1.0,2.0
37130,20165,,,,,201807,201807,1.0,1.0,1.0
37131,9739,3088,20166,,,201210,201602,,,1.0
37132,5896,,,,,201807,201807,1.0,1.0,1.0
37133,441,441,3199,1805,,200607,201010,,,
37134,1562,268,1545,1545,,201412,201707,,1.0,2.0
37135,26,4457,6552,,,201110,201712,,1.0,1.0
37136,35,,,,,201806,201806,1.0,1.0,1.0
37137,15935,9996,20168,18454,20169,201410,201802,2.0,2.0,3.0
37138,2656,,,,,201808,201808,1.0,1.0,1.0
37141,207,207,,,,201107,201607,,,1.0
37142,1473,,,,,201711,201711,,1.0,1.0
37143,20170,,,,,201806,201806,1.0,1.0,1.0
37145,3720,3720,,,,201807,201811,2.0,2.0,2.0
37150,439,553,553,,,201607,201805,1.0,2.0,3.0
37151,7353,5896,,,,201609,201710,,1.0,2.0
37152,308,944,15311,,,201208,201412,,,
37153,1456,1343,15011,850,,201308,201612,,,1.0
37154,14712,1724,14713,14713,,201410,201806,2.0,3.0,3.0
37155,1372,1805,4698,20172,,201509,201803,1.0,3.0,3.0
37156,12051,,,,,201606,201606,,,1.0
37157,1814,,,,,201510,201510,,,
37158,9506,1647,9506,8092,20173,201401,201812,1.0,2.0,3.0
37159,518,20174,20175,20175,20175,201308,201807,1.0,1.0,2.0
37160,421,890,512,,,201707,201810,2.0,3.0,3.0
37161,41,,,,,201708,201708,,1.0,1.0
37162,699,,,,,200604,200604,,,
37163,5896,5092,20176,,,201607,201809,1.0,2.0,3.0
37164,2284,1763,1763,1763,1658,201507,201812,3.0,4.0,4.0
37165,4213,,,,,201606,201606,,,1.0
37166,4036,5766,1339,13139,,201603,201803,1.0,3.0,4.0
37167,1259,,,,,201707,201707,,1.0,1.0
37168,5896,,,,,201701,201701,,1.0,1.0
37169,890,890,1084,,,201707,201810,2.0,3.0,3.0
37170,427,427,,,,200707,200907,,,
37171,20177,12845,,,,201609,201812,1.0,1.0,2.0
37172,1562,5896,1316,3211,890,200907,201108,,,
37174,9128,740,,,,201207,201411,,,
37175,890,546,6578,421,,201106,201702,,1.0,1.0
37176,2850,14701,4189,14702,9834,201210,201805,1.0,1.0,2.0
37177,2771,,,,,201810,201810,1.0,1.0,1.0
37178,123,1805,1595,,,201409,201710,,1.0,2.0
37179,3006,,,,,201810,201810,1.0,1.0,1.0
37181,1224,15020,5896,,,201409,201807,1.0,1.0,2.0
37182,1653,1631,990,64,,201508,201806,1.0,1.0,3.0
37184,5092,14868,,,,201601,201808,1.0,1.0,2.0
37185,26,1599,1599,12879,8092,201305,201705,,1.0,2.0
37188,441,,,,,200907,200907,,,
37189,3241,,,,,201807,201807,1.0,1.0,1.0
37190,1645,1275,,,,201707,201807,1.0,2.0,2.0
37191,1456,1456,1456,1456,12845,201509,201808,1.0,3.0,4.0
37192,2704,,,,,201709,201709,,1.0,1.0
37194,1562,1114,,,,201310,201508,,,
37195,1456,3042,4526,,,201706,201711,,3.0,3.0
37196,1693,1474,123,968,,201501,201705,,1.0,3.0
37197,951,,,,,201809,201809,1.0,1.0,1.0
37198,123,1489,,,,201807,201807,2.0,2.0,2.0
37199,1562,,,,,201207,201207,,,
37200,1036,,,,,201707,201707,,1.0,1.0
37201,1562,1562,1562,,,201108,201505,,,
37202,15958,15959,,,,201306,201604,,,1.0
37204,2362,553,2968,,,201501,201705,,1.0,1.0
37205,138,,,,,201807,201807,1.0,1.0,1.0
37206,1456,511,,,,201407,201601,,,1.0
37207,963,12757,900,4220,,201308,201705,,1.0,2.0
37208,13826,,,,,201809,201809,1.0,1.0,1.0
37209,207,34,,,,201507,201703,,1.0,1.0
37210,9513,305,1936,,,201207,201804,1.0,1.0,1.0
37212,3511,13302,,,,201202,201509,,,
37213,3320,10790,7036,2278,2278,201108,201803,1.0,1.0,2.0
37214,5668,,,,,201708,201708,,1.0,1.0
37215,4682,,,,,201810,201810,1.0,1.0,1.0
37216,3321,2084,3323,,,201506,201803,1.0,1.0,2.0
37217,398,393,,,,201506,201607,,,1.0
37218,1456,,,,,201802,201802,1.0,1.0,1.0
37221,18020,,,,,201808,201808,1.0,1.0,1.0
37222,20179,20179,20180,,,201606,201806,1.0,2.0,3.0
37223,699,1349,,,,201207,201307,,,
37225,8092,8092,,,,201709,201805,1.0,2.0,2.0
37227,13898,20181,1060,3860,,201505,201806,1.0,2.0,3.0
37229,3122,3122,1953,20182,787,200001,201503,,,
37230,3321,,,,,201009,201009,,,
37233,7556,7556,3232,,,201510,201811,1.0,2.0,2.0
37235,15483,,,,,199703,199703,,,
37236,4285,2219,1162,,,201606,201810,1.0,1.0,3.0
37240,5692,,,,,200604,200604,,,
37241,3488,1456,890,1788,1233,201004,201704,,1.0,1.0
37242,3645,6679,9292,,,200705,201205,,,
37246,6444,913,,,,199812,200403,,,
37247,138,518,,,,201508,201709,,1.0,1.0
37248,441,441,1220,41,5066,200609,201106,,,
37250,3349,3349,3349,,,201411,201710,,1.0,2.0
37251,3349,17937,,,,201602,201605,,,2.0
37253,7935,,,,,201805,201805,1.0,1.0,1.0
37254,34,,,,,201707,201707,,1.0,1.0
37255,519,20184,20185,20185,,200906,201711,,1.0,2.0
37256,1272,,,,,200708,200708,,,
37257,13826,1060,8092,,,201509,201809,2.0,2.0,2.0
37258,10206,3305,9355,,,199001,201312,,,
37260,16068,16070,,,,201710,201806,1.0,2.0,2.0
37261,5896,,,,,200301,200301,,,
37262,41,441,,,,199912,199912,,,
37263,1562,2356,3113,4863,,201606,201807,2.0,3.0,4.0
37264,20186,,,,,201801,201801,1.0,1.0,1.0
37265,1339,20187,15684,11286,,200602,201404,,,
37267,20188,20188,2868,,,200904,201601,,,1.0
37268,890,,,,,201003,201003,,,
37270,20189,,,,,201502,201502,,,
37271,1804,125,1074,125,1590,199001,201608,,,2.0
37273,5896,19579,,,,201709,201809,1.0,2.0,2.0
37274,5220,5896,,,,201612,201808,1.0,1.0,2.0
37275,19805,41,,,,200612,201204,,,
37277,8092,,,,,201810,201810,1.0,1.0,1.0
37278,5896,20086,,,,201603,201809,1.0,1.0,2.0
37279,1323,,,,,201712,201712,,1.0,1.0
37280,305,305,305,305,,201511,201806,3.0,3.0,3.0
37282,8092,,,,,201810,201810,1.0,1.0,1.0
37284,7396,1224,6299,,,198904,201004,,,
37285,3991,2412,1947,,,200201,201811,1.0,1.0,2.0
37288,5896,,,,,201809,201809,1.0,1.0,1.0
37289,2020,1457,,,,201708,201805,1.0,2.0,2.0
37291,118,4915,84,2698,4916,201001,201708,,1.0,2.0
37292,1629,,,,,201609,201609,,,1.0
37295,1552,6149,6088,,,200801,201506,,,
37296,18426,5896,,,,201509,201805,1.0,1.0,1.0
37298,19755,14856,14856,,,201709,201811,2.0,3.0,3.0
37299,850,923,375,5578,4922,200503,201607,,,2.0
37300,32,726,,,,201401,201809,1.0,1.0,1.0
37301,4904,6392,,,,201501,201506,,,
37302,1259,7228,522,264,8889,201106,201805,2.0,2.0,6.0
37303,1259,19502,10817,,,201310,201611,,,1.0
37304,1060,1060,7674,,,200908,201604,,,1.0
37305,967,11565,,,,201108,201807,1.0,1.0,1.0
37306,19787,13707,843,913,,200303,201811,1.0,1.0,2.0
37307,280,3664,1554,,,201206,201702,,1.0,2.0
37308,1761,,,,,199109,199109,,,
37309,517,517,5046,20197,518,201007,201808,1.0,1.0,2.0
37310,2554,19018,,,,201707,201806,1.0,2.0,2.0
37311,1282,990,,,,201409,201801,1.0,1.0,1.0
37312,890,890,699,699,,200312,200909,,,
37313,26,1720,26,,,201305,201809,2.0,2.0,2.0
37314,8788,,,,,201811,201811,1.0,1.0,1.0
37315,17865,14014,1900,17866,,201506,201807,1.0,2.0,3.0
37316,89,89,,,,201711,201807,1.0,2.0,2.0
37317,1087,998,3113,1607,1607,201106,201812,2.0,3.0,4.0
37318,1720,998,998,1343,1343,200706,201806,2.0,3.0,3.0
37319,473,,,,,201405,201405,,,
37320,1456,1607,1681,4461,1084,201406,201810,1.0,1.0,2.0
37321,1259,,,,,201608,201608,,,1.0
37322,12645,12646,8292,7463,8292,201312,201801,1.0,2.0,6.0
37323,35,41,,,,200609,200707,,,
37324,563,563,,,,201303,201710,,1.0,1.0
37325,1562,2356,3113,4863,,201606,201807,2.0,3.0,4.0
37326,1731,,,,,201712,201712,,1.0,1.0
37327,4567,1788,1788,1788,12845,201108,201707,,1.0,2.0
37328,1545,3181,21,,,201707,201709,,3.0,3.0
37329,199,199,787,11683,,201304,201710,,1.0,3.0
37330,1339,597,20198,,,201606,201812,1.0,2.0,3.0
37331,89,,,,,199809,199809,,,
37332,375,10238,,,,201607,201608,,,2.0
37333,1590,1517,4913,1495,908,201307,201709,,1.0,2.0
37334,4198,14540,18647,3347,13736,201507,201710,,3.0,4.0
37335,563,11174,,,,200411,200904,,,
37336,8963,699,,,,198901,201511,,,
37337,1227,6148,,,,201212,201808,1.0,1.0,1.0
37338,699,699,699,,,201207,201307,,,
37339,371,1858,1936,,,201307,201611,,,2.0
37340,2054,1192,4825,10835,1316,200706,201511,,,
37341,2098,9639,1343,,,201108,201809,1.0,1.0,1.0
37342,3524,,,,,201508,201508,,,
37343,839,839,740,12879,1807,200707,201609,,,1.0
37344,1562,1562,1435,990,1607,200507,201706,,1.0,2.0
37345,6533,8379,88,7253,3192,200402,201807,2.0,2.0,2.0
37346,563,19861,,,,201310,201504,,,
37347,15919,441,15919,,,201608,201810,1.0,2.0,3.0
37348,12646,3233,41,2188,2188,201201,201811,2.0,3.0,4.0
37349,898,20199,,,,201311,201612,,,1.0
37350,788,1354,18092,4388,3527,200706,201806,1.0,1.0,1.0
37351,1456,944,3722,4220,740,201008,201602,,,1.0
37352,4484,26,14862,20200,,200502,201405,,,
37353,441,1086,,,,201106,201409,,,
37354,26,26,518,726,740,201207,201710,,1.0,1.0
37355,26,990,1900,1261,,201409,201802,1.0,2.0,2.0
37356,749,1456,1258,76,,200608,200810,,,
37357,207,968,19987,19987,,201306,201712,,1.0,2.0
37358,1456,1456,264,1805,,200507,201701,,1.0,1.0
37359,1552,20201,1307,,,200506,201305,,,
37360,740,41,1811,1805,,200706,201606,,,1.0
37361,915,1272,1272,1272,1272,200109,201804,1.0,1.0,1.0
37362,1456,1456,1456,1456,,201307,201801,1.0,1.0,2.0
37363,1231,1532,977,6351,990,201306,201811,1.0,2.0,3.0
37364,1643,,,,,201611,201611,,,1.0
37365,1456,1456,1607,26,375,200905,201805,1.0,1.0,2.0
37366,1589,,,,,201705,201705,,1.0,1.0
37367,749,12935,4219,4541,,201412,201701,,1.0,1.0
37368,441,1275,4683,,,201406,201604,,,1.0
37369,2933,20202,18033,,,201007,201607,,,1.0
37370,1562,1562,,,,201212,201602,,,1.0
37371,9349,26,6973,20203,,201302,201802,1.0,1.0,1.0
37372,11665,12930,24,546,6553,200911,201810,1.0,2.0,2.0
37373,6803,6803,15322,10701,,201006,201703,,1.0,1.0
37374,951,3652,1807,,,201601,201708,,2.0,3.0
37375,2764,789,,,,201409,201504,,,
37376,1456,1456,5081,,,200911,201406,,,
37377,998,1441,1441,1275,4390,201307,201804,1.0,1.0,2.0
37378,41,41,26,968,41,201208,201810,1.0,1.0,2.0
37380,441,,,,,201607,201607,,,1.0
37381,1590,850,850,305,1074,201201,201806,1.0,2.0,2.0
37382,7395,20205,16657,20206,20207,201005,201701,,1.0,2.0
37383,1805,35,1295,,,201707,201808,2.0,3.0,3.0
37384,1456,1343,518,20208,,201406,201801,1.0,1.0,2.0
37385,7239,7239,12156,2251,,200711,201409,,,
37386,1953,951,2143,699,,201002,201802,1.0,1.0,1.0
37387,7858,4795,,,,201603,201711,,1.0,2.0
37388,26,26,17874,26,5708,201107,201609,,,1.0
37389,1456,1590,726,990,,201207,201510,,,
37390,951,1562,308,333,,201111,201811,2.0,2.0,2.0
37391,1456,667,6773,200,1966,200707,201204,,,
37392,1370,1370,1370,,,201306,201810,1.0,1.0,1.0
37393,1456,2912,,,,200607,200710,,,
37394,1456,1936,,,,200802,201509,,,
37395,2254,2254,,,,201511,201701,,1.0,1.0
37396,4992,,,,,201808,201808,1.0,1.0,1.0
37397,1495,268,,,,201408,201612,,,1.0
37398,1456,5799,518,26,,201207,201804,1.0,1.0,1.0
37399,1520,207,10506,,,201102,201611,,,1.0
37400,5692,5692,20210,,,201606,201809,2.0,2.0,3.0
37401,1788,1788,2707,20212,17665,201303,201804,1.0,2.0,3.0
37402,35,35,749,268,,201206,201611,,,1.0
37403,1272,9563,1805,1343,2412,201102,201806,1.0,2.0,2.0
37404,20213,20214,,,,201306,201812,1.0,1.0,1.0
37405,34,35,1220,48,,201408,201801,1.0,1.0,2.0
37406,348,2651,,,,201305,201506,,,
37407,7389,20215,,,,201508,201705,,1.0,1.0
37408,1456,890,890,,,201506,201707,,1.0,2.0
37409,20216,1224,167,1275,1060,200502,201610,,,1.0
37411,1590,308,713,1491,,201201,201511,,,
37412,26,20217,136,,,201007,201510,,,
37413,726,726,9670,,,201606,201810,1.0,2.0,3.0
37414,758,758,758,758,758,200806,201811,1.0,2.0,2.0
37415,12559,,,,,201708,201708,,1.0,1.0
37416,305,305,,,,201509,201701,,1.0,1.0
37417,1456,789,2744,,,201209,201606,,,1.0
37418,1472,439,439,4957,421,201107,201801,1.0,1.0,2.0
37419,305,1939,,,,201406,201508,,,
37420,890,268,2652,,,201111,201508,,,
37421,713,,,,,201804,201804,1.0,1.0,1.0
37422,4900,3299,6872,,,200801,201810,1.0,1.0,1.0
37423,207,207,1074,,,200907,201501,,,
37424,699,699,699,,,201105,201612,,,1.0
37425,915,340,,,,201208,201605,,,1.0
37426,7402,26,518,,,201207,201704,,1.0,1.0
37427,890,890,890,890,,201207,201611,,,1.0
37428,1272,1272,8848,8848,267,200708,201801,1.0,1.0,1.0
37429,26,4407,,,,200110,201206,,,
37430,1500,5130,1273,3199,4437,199712,201508,,,
37431,1610,8084,6718,3602,1941,200808,201710,,1.0,1.0
37432,421,35,1473,,,200906,201503,,,
37434,1456,740,,,,201602,201709,,1.0,2.0
37435,1788,1456,7311,2743,3372,201308,201811,2.0,3.0,4.0
37436,199,3230,268,,,200910,201810,1.0,1.0,1.0
37437,1259,1854,,,,201607,201801,1.0,1.0,2.0
37438,441,439,439,1456,,200902,201704,,1.0,1.0
37439,5763,,,,,201306,201306,,,
37440,207,207,207,153,16295,200410,201502,,,
37441,1456,14551,1965,5307,726,201306,201802,1.0,2.0,4.0
37442,6974,3002,305,8551,,201009,201801,1.0,1.0,2.0
37443,517,8779,3381,9859,20219,201408,201704,,1.0,3.0
37444,3241,546,,,,201703,201807,1.0,2.0,2.0
37445,1272,132,2188,4579,122,201008,201801,1.0,1.0,2.0
37446,207,7004,9379,1866,,201404,201709,,2.0,2.0
37447,278,278,,,,201707,201807,1.0,2.0,2.0
37448,3321,2278,2278,,,200704,201610,,,1.0
37449,7301,6974,1647,,,201002,201504,,,
37450,35,35,35,,,201305,201712,,1.0,1.0
37451,20149,,,,,201806,201806,1.0,1.0,1.0
37452,1905,1905,1905,3466,10977,200705,201401,,,
37453,1323,,,,,201712,201712,,1.0,1.0
37454,1562,1562,1390,1562,,200508,201701,,1.0,1.0
37455,944,944,314,1275,748,201407,201711,,2.0,4.0
37456,1552,35,35,35,,201608,201807,1.0,2.0,4.0
37457,915,1282,3746,2524,,199501,201410,,,
37458,1562,,,,,201108,201108,,,
