user_id,Arabic,Azerbaijani,Chinese,English,French,German,Italian,Japanese,OtherLanguage,Russian,Spanish,Turkish
30956,0,0,0,0,0,0,0,0,0,0,0,5
30957,0,0,0,3,0,0,0,0,0,0,0,5
30959,0,0,0,3,0,0,0,0,0,0,0,5
30960,0,0,0,4,0,2,0,0,0,0,0,5
30961,0,0,0,3,0,0,0,0,0,0,0,5
30962,0,0,0,3,0,0,0,0,0,0,0,0
30963,0,0,0,3,0,0,0,0,0,0,0,5
30964,0,0,0,3,1,2,0,0,0,0,0,5
30965,0,0,0,4,0,2,0,0,0,0,0,5
30968,0,0,0,3,0,0,0,0,0,0,0,5
30969,0,0,0,3,0,2,0,0,0,0,0,5
30972,0,5,0,3,0,0,0,0,0,2,0,0
30973,0,0,0,3,0,0,0,0,5,1,0,0
30974,0,0,0,3,0,1,0,0,0,0,0,5
30977,0,0,0,4,0,1,0,0,5,0,0,5
30978,0,0,0,4,0,0,0,0,0,0,0,5
30979,0,0,0,3,0,1,0,0,0,0,0,5
30981,0,0,0,4,0,0,0,0,0,0,0,0
30983,0,0,0,3,0,0,0,0,0,0,0,5
30984,0,0,0,4,0,0,0,0,0,0,0,5
30986,0,0,0,3,0,0,0,0,0,0,0,0
30988,0,0,0,3,0,0,0,0,0,0,2,5
30989,0,0,0,3,0,0,0,0,0,0,0,5
30991,0,0,0,3,1,0,0,0,0,0,0,5
30993,0,0,0,3,1,0,0,0,0,0,0,5
30996,0,0,0,3,0,0,0,0,0,0,0,5
31000,0,0,1,3,0,0,0,0,0,0,0,5
31002,0,0,0,3,0,0,0,0,0,0,0,5
31003,0,0,0,3,0,0,0,0,0,0,0,0
31004,0,0,0,3,0,0,0,0,0,0,0,5
31005,0,0,0,3,0,1,0,0,0,0,0,0
31006,0,0,0,5,0,2,0,0,0,0,1,5
31012,0,0,0,3,0,0,0,0,0,0,0,5
31013,0,0,0,3,0,0,0,0,0,0,0,5
31016,0,0,0,2,0,0,0,0,0,0,0,5
31019,0,0,0,3,0,0,0,1,0,0,0,0
31021,0,0,0,3,0,0,0,0,0,0,0,5
31022,0,0,0,4,0,0,0,0,0,0,0,0
31023,0,0,0,3,0,1,0,0,0,0,0,5
31024,0,0,0,3,0,0,0,0,0,0,0,0
31027,0,0,0,3,0,0,0,0,0,0,1,5
31028,0,0,0,5,0,2,0,0,0,1,0,0
31029,0,0,0,5,0,3,0,0,0,0,0,5
31030,0,0,0,3,0,0,0,0,0,0,0,5
31032,0,0,0,3,0,0,0,0,0,0,0,5
31033,0,0,0,4,4,0,0,0,0,0,0,5
31035,0,0,0,3,0,0,0,0,0,0,0,0
31036,0,0,0,3,0,1,0,0,0,0,0,5
31037,0,0,0,4,0,0,0,0,0,0,3,5
31041,0,0,0,2,0,0,0,0,0,0,0,0
31042,0,0,0,3,0,0,0,0,0,0,0,0
31045,0,0,0,3,0,1,0,0,0,0,0,5
31049,0,0,0,3,0,0,0,0,0,0,0,5
31050,0,0,0,4,0,0,0,0,2,0,0,5
31055,0,0,0,3,0,2,1,0,0,0,0,5
31058,0,0,0,4,0,0,0,0,0,0,0,5
31061,0,0,0,3,1,0,0,1,0,0,0,5
31062,0,0,0,3,0,1,0,0,0,0,0,0
31063,0,0,0,3,0,0,0,0,0,0,0,0
31064,0,0,0,5,0,0,0,0,0,0,0,5
31065,0,0,0,3,0,0,0,0,0,0,0,0
31067,0,0,0,4,0,2,1,0,0,2,0,5
31070,0,0,0,5,0,0,0,0,0,0,0,0
31072,0,0,0,3,0,1,0,0,0,0,0,5
31073,0,0,0,3,0,0,0,0,0,0,0,5
31075,0,0,0,3,0,0,0,0,0,0,0,5
31077,0,0,0,4,0,0,0,0,0,0,0,5
31078,0,0,0,4,0,0,0,0,0,0,0,5
31079,0,0,0,4,0,1,0,0,0,0,2,0
31080,0,0,0,3,0,0,0,0,0,0,0,5
31083,0,0,0,3,0,0,0,0,0,0,0,5
31086,0,0,0,3,0,0,0,0,0,0,0,0
31088,0,0,0,3,0,0,0,0,0,0,0,0
31091,0,0,0,4,0,0,0,0,0,0,0,5
31094,0,0,0,4,0,0,0,0,0,0,0,5
31095,0,0,0,3,0,0,0,0,0,0,0,5
31098,0,0,0,4,0,0,0,0,0,0,0,5
31099,0,0,0,3,0,0,0,0,0,0,0,5
31101,0,0,0,3,0,0,0,0,0,0,0,0
31103,0,0,0,3,0,0,0,0,0,0,0,5
31105,0,0,0,3,0,0,0,0,0,0,0,0
31107,0,0,0,4,0,1,0,0,1,0,0,5
31108,0,0,0,3,0,0,0,0,0,0,0,0
31110,0,0,0,3,0,0,0,0,0,0,0,5
31114,0,0,0,3,0,2,0,0,0,0,0,5
31115,0,0,0,2,0,0,0,0,0,0,0,5
31116,0,0,0,4,0,0,0,0,0,0,0,0
31118,0,0,0,3,0,0,0,0,0,0,0,5
31122,0,0,0,5,0,0,0,0,0,0,2,0
31123,0,0,0,3,0,1,0,0,0,0,0,5
31125,2,0,0,3,0,0,0,0,2,0,0,0
31128,0,0,0,3,0,1,0,0,0,0,0,5
31130,0,0,0,3,0,0,0,0,0,0,0,5
31133,0,0,0,3,0,2,0,0,0,0,0,5
31134,0,0,0,5,0,0,0,0,0,2,0,0
31135,0,5,0,3,0,0,0,0,5,0,0,5
31136,0,0,0,3,0,0,0,0,0,0,0,0
31138,0,0,0,3,0,2,0,0,0,0,0,0
31141,0,0,0,4,0,0,0,0,2,0,0,5
31144,0,0,0,3,0,0,0,0,0,0,0,0
31146,0,0,0,2,0,0,0,0,0,0,0,5
31147,0,0,0,3,0,3,0,0,0,0,0,0
31148,0,0,0,3,0,0,0,0,0,0,0,0
31149,0,0,1,3,0,0,0,0,0,0,0,5
31150,0,0,0,3,1,0,0,0,0,0,0,0
31160,0,0,0,5,0,0,0,1,0,0,0,0
31162,0,0,0,4,0,0,0,0,0,0,0,5
31165,0,0,0,4,0,1,0,0,0,0,0,5
31168,0,0,0,4,0,3,0,0,0,0,0,0
31169,0,0,0,3,0,1,0,0,0,0,0,0
31171,0,0,0,4,0,0,0,0,0,3,0,0
31173,2,0,0,4,0,3,4,0,0,0,3,3
31175,0,0,0,4,0,0,0,0,0,0,0,5
31176,0,0,0,4,0,1,0,0,0,0,0,5
31179,0,0,0,3,0,1,0,0,0,0,0,5
31187,0,0,0,2,0,0,0,0,0,0,0,5
31191,0,0,0,4,0,3,0,0,0,3,0,0
31198,0,0,0,4,0,0,0,0,0,0,0,5
31202,0,0,0,3,0,0,0,0,0,0,0,0
31215,0,0,0,3,0,2,0,0,0,0,0,5
31217,0,0,0,4,0,0,0,0,0,0,0,0
31219,0,0,0,3,0,1,0,0,0,0,0,5
31220,0,0,0,4,0,4,0,0,0,0,0,5
31222,0,0,0,4,0,0,1,0,0,0,0,5
31226,0,0,0,3,0,0,0,0,0,1,0,5
31228,0,0,0,3,0,2,0,0,0,0,0,5
31229,0,0,0,3,0,1,0,0,0,0,0,5
31233,0,0,0,3,0,2,0,0,0,0,0,0
31237,0,0,0,3,0,1,0,0,0,0,0,5
31239,0,0,0,4,0,0,0,0,0,0,2,5
31240,0,0,0,3,0,1,0,0,0,0,0,5
31241,0,0,0,3,0,0,0,0,0,0,0,0
31242,0,0,0,4,0,0,0,0,0,0,0,5
31243,0,0,0,4,0,0,0,0,0,0,0,5
31244,0,0,0,4,0,0,0,0,0,0,2,0
31245,0,0,0,0,0,0,0,0,4,0,0,0
31247,0,0,0,2,0,0,0,0,0,0,0,5
31248,0,0,0,3,0,1,0,0,0,0,0,5
31249,0,0,0,4,0,0,0,0,0,0,0,0
31250,0,0,0,3,0,2,0,0,0,0,2,5
31252,0,0,0,4,0,0,0,0,0,0,1,5
31253,0,0,0,3,0,0,0,0,0,0,0,5
31255,0,0,0,3,0,1,0,0,0,0,0,5
31258,0,0,0,4,0,1,0,0,0,0,0,5
31260,0,0,0,3,1,0,0,0,0,0,0,0
31262,0,0,0,3,0,1,0,0,0,0,0,5
31263,0,0,0,4,0,0,0,0,0,0,0,0
31264,0,0,0,4,0,0,0,0,0,0,0,0
31268,0,0,0,4,0,0,0,0,0,1,0,5
31271,0,0,0,4,0,0,0,0,0,5,0,4
31273,0,0,0,3,0,0,0,0,0,0,0,5
31274,0,0,0,3,0,0,0,0,0,0,0,0
31277,0,0,0,2,0,0,0,0,0,0,0,5
31279,0,0,0,3,1,0,0,0,0,0,0,5
31281,0,0,0,3,0,2,0,0,0,0,0,5
31283,0,0,0,3,0,0,0,0,0,0,0,5
31284,0,0,0,3,1,0,0,0,0,0,0,5
31287,0,0,0,3,2,0,1,0,0,0,0,5
31288,0,0,0,4,0,2,0,0,0,0,0,0
31289,0,0,0,2,0,0,0,0,0,0,0,5
31291,0,0,0,4,0,0,0,0,0,0,0,0
31294,0,0,0,4,0,0,0,0,0,0,0,5
31295,0,0,0,3,0,0,0,0,0,0,0,5
31297,0,0,0,4,0,0,0,0,0,0,0,5
31299,0,0,0,3,0,0,2,0,0,0,0,5
31300,0,0,0,4,0,0,0,0,0,0,0,5
31304,0,0,0,4,0,0,0,0,0,0,0,5
31308,0,0,0,3,0,0,0,0,0,0,0,0
31313,0,0,0,3,0,3,0,0,0,0,0,0
31314,0,0,0,4,2,1,0,0,0,0,0,5
31315,0,0,0,3,0,0,0,0,0,0,0,5
31317,0,0,0,2,0,0,0,0,0,0,0,5
31322,0,0,0,3,0,0,0,0,0,0,0,0
31324,0,0,0,4,0,0,0,0,0,0,0,5
31325,0,0,0,4,0,3,0,0,0,0,0,5
31327,0,0,0,4,0,1,0,0,0,0,0,0
31328,0,0,0,3,0,1,0,0,0,0,0,5
31329,0,0,0,3,0,0,0,0,0,0,0,0
31333,0,0,0,5,0,0,0,0,0,0,0,0
31334,2,0,0,5,0,1,0,0,0,0,0,5
31335,0,0,0,4,0,3,0,0,0,0,1,5
31339,0,0,0,4,0,0,0,0,0,0,0,5
31340,0,0,0,4,0,1,0,0,0,0,0,5
31342,0,0,0,4,0,4,0,0,0,0,0,5
31343,0,0,0,3,0,0,0,0,0,0,0,5
31345,0,0,0,4,0,0,0,0,0,0,0,5
31347,0,0,0,5,0,3,0,0,0,0,0,0
31349,0,0,0,3,0,0,0,0,0,0,0,5
31350,0,0,0,4,0,0,0,0,0,0,0,0
31352,0,0,0,3,0,0,0,0,0,0,0,5
31355,0,0,0,4,0,0,0,0,0,0,0,5
31356,0,0,0,3,0,0,0,0,0,0,0,5
31359,0,0,0,4,0,2,0,0,1,0,0,0
31360,0,0,0,4,0,0,0,0,0,0,0,5
31361,0,0,0,4,0,0,0,0,0,0,0,0
31362,0,0,0,4,0,0,0,0,0,0,0,5
31363,0,0,0,4,0,1,0,0,0,0,0,5
31364,0,0,0,3,0,0,0,0,0,0,0,5
31367,0,0,0,3,0,0,0,0,0,2,0,5
31368,0,0,0,4,0,1,0,0,0,0,0,0
31369,0,0,0,3,0,0,0,0,0,0,0,5
31370,0,0,0,4,0,0,0,0,0,0,0,0
31372,0,0,0,3,0,0,0,0,0,0,0,0
31375,0,0,0,3,0,0,0,0,0,0,0,5
31379,0,0,0,3,0,0,0,0,0,0,0,0
31380,0,0,0,4,0,1,1,0,0,0,0,5
31384,0,0,0,4,0,2,0,0,0,0,0,5
31385,0,0,0,4,0,0,1,0,0,0,0,5
31389,0,0,0,3,1,0,0,0,0,0,1,0
31391,0,0,0,3,0,0,0,0,2,0,0,0
31392,0,0,0,4,0,0,0,0,0,0,0,5
31393,0,0,0,3,0,0,0,0,0,0,0,5
31395,0,0,0,5,0,0,0,0,0,0,0,0
31396,0,0,0,5,0,0,0,0,0,0,0,0
31397,0,0,0,3,0,0,0,0,0,0,0,0
31399,0,0,0,5,0,0,0,0,0,0,0,0
31404,0,0,0,0,0,1,0,0,0,0,0,5
31405,0,0,0,4,0,0,0,0,0,0,0,5
31406,0,0,0,4,0,0,0,0,0,0,0,5
31407,0,0,0,3,0,3,0,0,0,0,0,0
31409,0,0,0,4,0,0,0,0,0,0,0,0
31410,0,0,0,4,0,0,0,0,0,0,0,5
31412,0,0,0,3,0,1,0,0,0,0,0,5
31413,0,0,0,3,0,0,0,0,0,0,0,0
31414,0,0,0,3,0,0,0,0,0,0,0,0
31416,0,0,0,3,0,0,0,0,0,0,0,5
31417,0,0,0,4,0,0,3,0,0,0,0,5
31419,0,0,0,4,0,0,0,0,0,0,0,5
31420,0,0,0,3,0,0,0,0,1,0,0,5
31421,2,0,0,3,1,0,0,0,0,0,0,5
31422,0,0,0,3,0,0,0,2,0,0,0,5
31424,0,0,0,3,0,0,0,0,0,0,0,5
31428,0,0,0,3,0,0,0,0,0,0,0,5
31429,0,0,0,5,0,2,0,0,0,0,0,0
31430,0,0,0,0,0,1,0,0,0,0,0,5
31433,0,0,0,3,0,0,0,0,0,0,0,5
31436,0,0,0,3,0,0,0,0,0,0,0,5
31437,0,0,0,3,1,0,0,0,0,0,0,5
31438,0,0,0,5,0,0,0,0,0,0,0,5
31444,0,0,0,3,0,0,0,0,0,0,0,0
31445,0,0,0,3,0,0,0,0,0,0,0,5
31446,0,0,0,5,0,0,0,0,0,0,0,5
31447,0,0,0,3,0,0,0,0,0,0,0,0
31448,0,0,0,4,2,0,0,0,0,0,0,0
31449,0,0,0,3,0,0,0,0,1,0,0,5
31452,0,0,0,3,3,0,1,0,0,0,0,5
31453,0,0,0,4,0,1,0,0,0,0,1,0
31454,0,0,0,3,0,0,0,0,0,0,0,5
31455,0,0,0,3,0,0,0,0,0,0,0,5
31457,0,0,0,3,0,0,0,0,0,0,0,0
31458,0,0,0,4,0,1,0,0,0,0,0,5
31460,0,0,0,3,0,0,0,0,0,0,0,0
31461,0,0,0,3,0,0,0,0,0,0,0,5
31464,0,0,0,4,0,2,0,0,0,0,0,5
31467,0,0,0,3,0,0,0,1,0,0,0,5
31470,0,0,0,3,0,2,0,0,0,0,0,0
31474,0,0,0,3,0,0,0,0,0,0,0,5
31476,0,0,0,3,0,0,0,0,0,0,0,5
31479,0,0,0,3,0,0,0,0,0,0,0,0
31481,0,0,0,3,0,1,0,0,0,0,0,5
31482,0,0,0,3,1,0,0,0,0,0,0,5
31486,0,0,0,4,0,0,0,0,0,0,0,5
31487,0,0,0,3,0,0,0,0,0,0,0,5
31488,0,0,0,3,0,0,0,0,0,0,0,5
31490,0,0,0,4,0,0,0,0,0,2,0,0
31491,0,0,0,3,0,1,0,0,0,0,0,5
31492,0,0,0,4,0,0,0,0,0,1,0,0
31493,0,0,0,4,0,0,0,0,0,0,0,5
31499,0,0,0,3,0,0,0,0,0,0,0,5
31500,0,0,0,3,0,0,0,0,0,0,0,5
31501,0,0,0,3,0,0,0,0,0,0,0,0
31505,0,0,0,4,0,1,0,0,0,0,0,0
31508,0,0,0,3,0,0,0,0,0,0,0,0
31509,0,0,0,3,0,0,0,0,0,0,0,0
31510,0,0,0,3,0,0,0,0,0,0,0,5
31512,0,0,0,4,0,0,0,0,0,0,0,0
31513,0,5,0,3,0,0,0,0,5,0,0,5
31515,0,0,0,4,0,0,0,0,0,0,0,5
31516,0,0,0,4,0,0,0,0,0,0,0,5
31518,0,0,0,3,0,0,0,0,0,0,2,5
31521,0,0,0,3,0,0,0,0,0,1,0,4
31523,0,0,0,5,0,0,0,0,0,0,0,0
31524,0,0,0,4,0,1,0,0,0,0,0,5
31526,0,0,0,4,0,0,0,0,0,1,0,5
31527,0,0,0,4,0,4,0,0,0,0,0,5
31532,0,0,0,4,2,0,0,0,0,0,0,5
31539,0,0,0,3,0,0,0,0,0,0,0,0
31540,0,0,2,3,0,1,0,0,0,0,0,0
31541,0,0,0,4,0,1,1,0,0,0,0,0
31542,0,0,0,3,0,1,0,0,0,0,0,5
31543,0,0,0,4,0,0,0,0,0,0,0,5
31544,0,0,0,3,0,1,0,0,0,0,0,5
31545,0,0,0,3,0,0,0,0,0,0,0,5
31546,0,0,0,3,0,2,0,0,0,0,0,5
31549,0,0,0,3,4,1,1,0,0,0,0,0
31552,0,0,0,4,0,0,0,0,0,0,0,0
31553,0,0,0,5,0,0,0,0,0,0,0,0
31554,0,0,0,3,0,0,0,0,0,0,0,5
31555,0,0,2,4,0,0,0,0,0,0,0,5
31558,0,0,0,3,1,2,0,0,0,0,0,5
31560,0,0,0,5,0,0,0,0,0,0,0,5
31561,0,0,0,3,0,1,0,0,0,0,0,5
31565,0,0,0,3,0,0,0,0,0,1,0,5
31567,0,0,0,3,0,2,0,0,0,0,0,5
31570,0,0,0,3,0,0,0,0,0,0,0,4
31573,0,0,0,3,0,2,0,0,0,0,0,0
31574,0,0,0,3,0,2,0,0,0,0,0,0
31575,0,0,0,3,1,0,0,0,0,0,0,0
31577,0,0,0,3,0,0,0,0,0,0,0,5
31578,0,0,2,3,0,1,0,0,0,0,0,0
31579,0,0,0,4,0,0,0,0,0,0,0,0
31580,0,0,0,4,0,4,0,0,0,0,0,5
31581,0,0,0,4,0,0,0,0,0,0,0,0
31582,0,0,0,4,0,0,0,0,0,0,0,5
31585,0,0,0,4,0,2,0,0,0,0,0,5
31586,0,0,0,3,0,0,0,0,0,0,0,5
31592,0,0,0,3,0,0,0,0,0,0,0,5
31593,0,0,0,4,0,0,0,0,0,0,0,0
31596,0,0,0,4,0,1,0,0,1,0,0,5
31601,0,0,0,4,0,2,0,0,0,0,0,0
31603,0,0,0,3,0,0,0,0,0,0,0,0
31608,0,0,0,4,0,0,0,0,0,0,0,5
31609,0,0,0,3,0,1,0,0,0,0,0,5
31610,0,0,0,4,0,1,0,0,0,0,0,0
31616,0,0,0,3,0,1,0,0,0,1,0,5
31618,0,0,0,3,0,0,0,0,2,0,0,0
31620,0,0,0,3,0,0,0,0,0,2,0,5
31621,0,0,0,3,4,1,1,0,0,0,0,0
31624,0,0,0,5,0,1,0,0,0,0,0,0
31629,0,0,0,5,0,2,0,0,0,0,0,5
31633,0,0,0,4,0,0,0,0,0,0,0,5
31638,0,0,0,4,0,1,0,0,0,0,0,5
31639,0,0,0,4,0,2,0,1,0,0,0,5
31640,0,0,0,4,0,0,0,0,0,0,0,0
31643,0,0,0,4,2,0,0,0,0,0,0,0
31648,0,0,0,4,0,0,0,0,0,0,0,5
31650,0,0,0,3,0,0,0,0,0,0,0,5
31652,0,0,0,4,0,0,0,0,0,0,0,5
31659,0,0,0,5,1,0,0,0,0,0,0,5
31662,0,0,0,3,0,1,0,0,0,0,0,5
31663,0,0,0,4,0,2,0,0,0,0,0,5
31664,0,0,0,3,0,2,0,0,0,0,0,5
31668,0,0,0,5,0,0,0,0,0,0,2,0
31670,2,0,0,3,0,0,0,0,2,0,0,0
31671,0,0,0,5,0,0,0,0,0,0,0,5
31673,0,0,0,3,0,3,0,0,0,0,0,0
31674,0,0,0,4,0,0,0,0,0,0,0,5
31677,0,0,0,4,0,0,0,0,0,5,0,4
31679,0,0,0,3,0,0,0,0,0,0,0,5
31683,0,0,0,3,0,0,0,0,0,2,0,5
31684,0,0,0,4,4,0,0,0,0,0,0,0
31685,0,0,0,4,0,2,0,0,0,0,0,5
31686,0,0,0,4,0,0,3,0,0,0,0,5
31688,0,0,0,3,0,1,0,0,0,0,0,5
31690,0,0,0,5,1,0,0,0,0,0,0,5
31692,0,0,0,4,0,0,0,0,0,0,0,5
31698,0,0,0,4,0,0,0,0,0,0,0,0
31701,0,0,2,3,0,1,0,0,0,0,0,0
31703,0,0,0,3,0,1,0,0,0,0,0,5
31704,0,0,0,4,0,0,0,0,0,0,0,0
31705,0,0,0,5,0,0,0,0,0,0,0,5
31708,0,0,0,3,0,2,0,0,0,0,0,5
31709,0,0,0,3,0,1,0,0,0,0,0,5
31710,0,0,0,4,0,0,0,0,0,0,0,0
31711,0,0,0,5,0,0,0,0,0,0,0,5
31712,0,0,0,3,0,1,0,0,0,0,0,5
31713,0,0,0,3,0,0,0,0,0,0,0,4
31715,0,0,0,3,0,1,0,0,0,0,0,5
31716,0,0,0,3,0,1,0,0,0,0,0,5
31718,0,0,0,4,0,0,0,0,0,0,0,0
31719,0,0,0,3,0,2,0,0,0,0,0,0
31722,5,0,0,2,0,0,0,0,0,0,0,5
31723,5,0,0,3,0,0,0,0,0,0,0,4
31725,0,5,0,3,0,2,0,0,0,3,0,5
31726,5,0,0,2,0,0,0,0,0,0,0,5
31729,0,0,0,3,0,0,0,0,0,0,0,5
31730,0,0,0,3,0,0,0,0,0,0,0,5
31732,0,5,0,3,0,2,0,0,0,3,0,5
31734,0,0,0,3,0,0,0,0,0,0,0,5
31736,2,0,0,3,0,0,0,0,0,1,0,0
31737,0,0,0,0,0,0,0,0,0,0,0,5
31742,0,0,0,3,0,0,0,0,0,0,0,5
31745,0,0,0,3,0,0,0,0,0,0,0,5
31746,0,0,0,3,0,0,0,0,0,1,0,5
31747,0,0,0,3,0,0,0,0,0,0,0,5
31748,5,0,0,2,0,0,0,0,0,0,0,0
31753,0,0,0,4,0,0,0,0,0,0,0,5
31754,0,0,0,4,0,1,0,0,0,0,0,5
31755,0,0,0,2,0,0,0,0,0,0,0,5
31756,0,0,0,4,0,0,0,0,0,0,0,0
31758,0,0,0,0,0,0,0,0,0,0,0,5
31759,0,0,0,2,0,0,0,0,0,0,0,0
31761,0,0,0,2,0,1,0,0,0,0,0,5
31764,0,0,0,2,0,0,0,0,0,0,0,5
31765,0,0,0,2,0,0,0,0,0,0,0,0
31767,0,0,0,2,0,1,0,0,0,0,0,0
31768,0,0,0,3,0,2,0,0,0,0,0,5
31770,0,0,0,2,0,0,0,0,0,0,0,0
31771,0,0,0,3,0,0,0,0,0,0,0,0
31773,0,0,0,3,0,0,0,0,0,0,0,5
31775,0,0,0,4,0,0,0,0,0,0,0,5
31780,0,0,0,3,0,0,0,0,0,0,0,0
31783,0,0,0,2,0,0,0,0,0,0,0,0
31788,0,0,0,3,0,0,0,0,0,0,0,5
31790,0,0,0,2,0,0,0,0,0,0,0,5
31791,0,0,0,2,0,1,0,0,0,0,0,5
31792,2,0,0,3,0,0,0,0,0,1,0,0
31794,0,0,0,2,0,0,0,0,0,0,0,5
31795,0,0,0,5,0,0,0,0,0,1,0,5
31804,0,0,0,3,0,0,0,0,0,0,0,0
31806,0,0,0,3,0,0,0,0,0,0,0,0
31807,0,0,0,2,0,0,0,0,0,0,0,0
31810,0,0,0,3,0,0,0,0,0,0,0,0
31813,0,0,0,2,0,1,0,0,0,0,0,0
31816,0,0,0,0,0,0,0,0,0,0,0,5
31827,0,0,0,3,0,0,0,0,0,0,0,0
31830,0,0,0,3,0,0,0,0,0,0,0,5
31832,5,0,0,3,0,0,0,0,0,0,0,3
31833,0,0,0,3,0,1,0,0,0,0,0,0
31834,0,0,0,3,0,0,0,0,0,0,0,0
31837,0,0,0,3,0,0,0,0,0,0,0,5
31838,0,0,0,2,0,0,0,0,0,0,0,0
31840,0,0,0,3,0,0,0,0,0,0,0,5
31842,0,0,0,3,0,0,0,0,0,0,0,0
31844,0,0,0,3,0,0,0,0,0,0,0,5
31845,0,0,0,2,0,0,0,0,0,0,0,5
31851,0,0,0,3,0,0,0,0,0,0,0,5
31852,0,0,0,3,0,0,0,0,3,0,0,0
31854,0,0,0,3,0,0,2,0,0,0,0,5
31856,0,0,0,3,0,1,0,0,0,0,0,5
31857,0,0,0,2,0,0,0,0,0,0,0,0
31859,0,0,0,3,0,0,0,0,0,0,0,5
31860,0,0,0,2,0,0,0,0,0,0,0,5
31863,0,0,0,3,0,0,0,0,0,0,0,5
31864,0,0,0,3,0,0,0,0,0,0,0,0
31866,0,0,0,3,0,2,0,0,0,0,0,5
31867,5,0,0,2,0,0,0,0,0,0,0,0
31869,0,0,0,2,0,0,0,0,0,0,0,5
31870,0,0,0,4,0,0,0,0,0,0,0,0
31872,0,0,0,3,0,0,0,0,0,0,0,5
31874,0,0,0,2,0,0,0,0,0,0,0,5
31876,0,0,0,2,0,0,0,0,0,0,0,0
31879,0,0,0,3,0,0,0,0,1,0,0,5
31881,0,0,0,3,0,1,0,0,0,0,0,0
31885,5,0,0,2,0,0,0,0,0,0,0,0
31886,0,0,0,3,0,0,0,0,0,0,0,5
31888,0,0,0,2,0,0,0,0,0,0,0,5
31894,0,0,0,3,0,0,0,0,0,0,0,0
31897,0,0,0,3,0,0,0,0,1,0,0,5
31901,0,0,0,3,0,0,0,0,0,0,0,5
31903,0,0,0,3,0,0,0,0,0,0,0,5
31905,5,0,0,3,0,0,0,0,0,0,0,3
31906,0,0,0,2,0,0,0,0,0,0,0,5
31908,0,0,0,3,0,0,0,0,0,0,0,0
31911,0,0,0,3,0,0,0,0,0,0,0,5
31913,0,0,0,3,0,1,0,0,0,0,1,5
31918,2,0,0,3,0,0,0,0,0,1,0,0
31919,0,0,0,2,0,0,0,0,0,0,0,5
31920,0,0,0,2,0,0,0,0,0,0,0,5
31923,0,0,0,3,0,0,0,0,0,0,0,0
31925,0,0,0,1,0,0,0,0,0,0,0,0
31927,0,0,0,3,0,0,0,0,0,0,0,0
31928,5,0,0,3,0,0,0,0,0,0,0,4
31930,0,0,0,2,0,0,0,0,0,0,0,0
31933,0,0,0,4,0,0,0,0,0,0,0,5
31934,0,0,0,3,0,0,0,0,0,0,0,5
31935,0,0,0,3,0,0,0,0,0,0,0,5
31936,0,0,0,2,0,0,0,0,0,0,0,5
31939,0,0,0,3,0,0,0,0,0,0,0,5
31941,0,0,0,4,0,0,0,0,0,0,0,5
31942,0,0,0,3,0,0,0,0,0,0,0,5
31943,0,0,0,4,0,0,0,0,0,0,0,0
31946,0,0,0,2,0,0,0,0,0,0,0,5
31948,0,0,0,3,0,0,0,0,0,0,1,5
31949,5,0,0,3,0,0,0,1,0,0,0,3
31953,0,0,0,3,0,0,1,0,0,0,0,5
31954,0,0,0,0,0,0,0,0,0,0,0,5
31955,0,0,0,2,0,0,0,0,0,0,0,5
31957,0,0,0,2,0,0,0,0,0,0,0,0
31961,0,0,0,3,0,0,0,0,0,0,0,0
31962,0,0,0,3,0,0,0,0,0,0,0,5
31964,0,0,0,3,0,0,0,0,0,0,0,5
31970,0,0,0,2,0,0,0,0,0,0,0,0
31972,0,0,0,3,0,0,0,0,0,0,0,0
31974,0,0,0,3,0,0,0,0,0,0,0,4
31978,0,0,0,2,0,0,0,0,0,0,0,5
31981,0,0,0,0,0,0,0,0,0,1,0,5
31985,0,0,0,2,0,0,0,0,0,0,0,0
31987,0,0,0,2,0,0,0,0,0,0,0,0
31988,0,0,0,2,0,0,0,0,0,0,0,0
31996,0,0,0,3,0,0,0,0,0,0,0,5
31997,0,0,0,3,0,0,0,0,0,0,0,0
31999,0,0,0,2,0,0,0,0,0,0,0,5
32000,0,0,0,5,0,0,0,0,0,0,0,0
32001,0,0,0,3,0,0,0,0,2,0,0,5
32008,0,0,0,5,0,1,0,0,0,0,0,5
32010,0,0,0,4,0,0,0,0,0,0,0,0
32012,0,0,0,4,0,1,0,0,0,0,0,0
32015,0,0,0,3,0,0,0,0,0,0,0,0
32016,0,0,0,2,0,0,0,0,0,0,0,0
32020,4,0,0,5,0,0,0,0,0,0,0,4
32022,0,0,0,3,0,0,0,0,0,0,0,0
32024,0,0,0,2,0,0,0,0,0,0,0,5
32026,0,0,0,2,0,0,0,0,0,0,0,5
32028,0,0,0,2,0,0,0,0,0,0,0,5
32031,0,0,0,3,0,0,0,0,0,0,0,0
32032,0,0,0,4,0,0,0,0,0,0,0,5
32035,0,0,0,3,0,0,0,0,0,0,0,0
32038,0,0,0,3,0,0,0,0,0,0,0,0
32040,0,0,0,3,0,0,0,0,0,0,0,0
32043,0,0,0,3,0,2,0,0,0,0,0,0
32044,0,0,0,2,0,0,0,0,0,0,0,5
32047,0,0,0,3,0,0,0,0,0,0,0,0
32049,0,0,0,2,0,0,0,1,0,0,0,5
32053,0,0,0,2,0,0,0,0,0,0,0,5
32055,0,0,0,2,0,0,0,0,0,0,0,0
